hour,is_weekend,is_raining,traffic_multiplier
19,1,0,1.0
15,0,1,1.5853409385779167
17,1,0,1.0
9,0,1,1.7841830271065133
22,0,0,1.0
7,1,1,1.2910761119294833
17,0,0,1.5166310867039723
20,1,0,1.0
0,0,0,1.0
22,1,1,1.2065895136074662
7,0,0,1.0
5,0,1,1.1976575552896136
4,1,1,1.32502441147029
14,1,1,1.5497869783104434
21,1,0,1.0
14,1,1,1.479019088293907
1,0,1,1.2714458900596781
0,1,1,1.2331468496646774
22,1,0,1.0
22,0,1,1.2259261734971267
10,1,1,1.2265588616290701
9,1,1,1.2678266806312077
17,0,1,1.8994160931514188
17,1,0,1.0
16,1,0,1.2937382900426087
7,1,1,1.1667691436008962
14,1,1,1.4032243418158434
7,1,1,1.1533842686929887
16,1,1,1.3777334209682135
11,0,0,1.201207254045496
7,1,0,1.0
13,0,0,1.167282109436654
3,0,0,1.0
0,0,1,1.2952364269892922
0,0,1,1.2519864990815297
18,1,0,1.0
15,1,0,1.125952446699253
13,1,1,1.4198580440454047
20,0,1,1.3178098336158715
15,1,1,1.5007734968542146
4,1,1,1.3352285266525863
8,1,1,1.3086016318245077
1,0,0,1.0
17,0,0,1.768974244401508
5,1,1,1.2832540273841695
8,0,1,1.8231622631507634
0,0,0,1.0
8,1,1,1.1868530152341488
15,0,0,1.1426121102035072
12,0,0,1.1542125980280726
8,1,0,1.0
20,0,0,1.0
12,0,1,1.4137451907235232
8,0,1,2.0206245790537545
10,0,0,1.435375034934201
3,0,1,1.340873872445647
1,0,1,1.3342645934193627
5,0,1,1.1607998584362078
13,0,1,1.48469290559818
3,1,0,1.0
5,1,1,1.2723153090958803
18,1,0,1.0
5,1,0,1.0
1,0,1,1.305818788676354
17,1,0,1.0
12,1,1,1.4931606903834103
8,0,1,1.68334085879358
22,0,0,1.0
18,0,1,1.6901720047307447
12,0,0,1.2600821724987357
10,0,0,1.6339966994807675
0,1,1,1.3494043609123394
23,0,1,1.2411733000360865
21,1,1,1.2997654927207973
6,1,0,1.0
20,0,1,1.2834426583483816
14,1,0,1.2982863383116174
0,1,0,1.0
11,0,1,1.4254499473072988
6,1,1,1.3411035412834482
14,1,1,1.3954230914504302
20,1,0,1.0
18,0,1,1.9896512036487999
0,0,0,1.0
16,0,1,1.4362123000044071
16,1,1,1.5706843284552892
2,0,0,1.0
11,1,0,1.2088364308462602
5,0,1,1.1808723539791801
10,1,1,1.2001972971046362
2,0,1,1.297696794437221
7,0,1,1.3112164330789855
13,1,1,1.3794500710455555
13,0,0,1.115526377049959
9,1,0,1.0
1,0,0,1.0
13,0,0,1.2426923896733
8,1,1,1.1507155089200063
2,1,0,1.0
20,1,0,1.0
7,0,0,1.0
15,1,1,1.2601771178006316
1,0,0,1.0
5,1,1,1.2790639166675233
20,1,0,1.0
11,1,1,1.3929867778087752
4,1,0,1.0
1,1,1,1.332540202071422
15,1,0,1.1385605589353214
4,0,1,1.2278736020762802
14,1,1,1.5234836727529588
11,0,0,1.2109387371294116
3,1,1,1.1660673733138975
14,1,1,1.49258503279634
10,1,0,1.0
15,0,0,1.2601030249196967
22,0,1,1.2007595285111985
5,1,0,1.0
13,0,0,1.184495750112282
17,1,0,1.0
11,1,1,1.6020853406817301
10,0,1,1.7363414452386885
12,0,1,1.4202864697036366
20,0,1,1.2080184529901496
22,0,1,1.272689094513598
10,1,1,1.220760566128795
22,0,1,1.2167229781955362
15,0,0,1.107587662587187
14,1,1,1.4628077209538581
20,0,1,1.3496554857746492
14,0,0,1.2561041151739212
3,0,0,1.0
10,0,0,1.5147250499093947
18,1,1,1.2304890276887184
14,1,0,1.2479006909812165
3,0,1,1.3437027113766395
20,0,1,1.2410942341458735
12,1,1,1.6109182675774183
21,0,0,1.0
18,0,0,1.7493892684224017
1,0,1,1.1954299493542653
13,0,1,1.3500227138528076
3,0,1,1.2562721663390533
15,0,0,1.1402500729102338
20,0,1,1.2069348783893634
19,0,0,1.7060612643394188
13,0,1,1.4075402684626779
14,1,0,1.2245252054723839
2,1,1,1.280551951195225
7,1,0,1.0
15,0,0,1.2538791553681605
9,0,0,1.4626837183051677
3,1,0,1.0
17,0,0,1.6966069009307962
1,1,0,1.0
16,0,1,1.3814000514826432
12,1,1,1.4821051819173192
3,1,1,1.2160761868659276
10,1,1,1.239615030316327
6,0,0,1.0
11,1,1,1.3868921339032076
9,0,0,1.7232310670802502
6,0,0,1.0
12,0,0,1.1249010508731385
6,0,1,1.3441200135714917
23,0,0,1.0
16,0,1,1.397571128559131
9,0,1,1.7207880995996712
9,1,1,1.2765998887693857
23,1,1,1.160605154205962
3,1,1,1.1986003828257572
19,0,0,1.718184768488587
3,0,0,1.0
21,0,1,1.1599249255487052
6,0,0,1.0
21,1,1,1.3210177327812072
0,0,0,1.0
11,1,0,1.2316324953052666
23,0,0,1.0
12,1,0,1.186884651872641
9,0,0,1.5385731395883664
14,1,0,1.1038497927697788
12,0,0,1.2650429891503685
22,1,0,1.0
21,0,0,1.0
21,1,0,1.0
20,1,0,1.0
21,0,0,1.0
8,1,0,1.0
8,0,1,1.6689971399598327
14,0,0,1.2138213960725608
9,0,0,1.4983970400285016
23,1,0,1.0
9,1,0,1.0
7,0,0,1.0
23,0,0,1.0
15,1,1,1.5112966584981808
16,1,1,1.5339030557819742
4,1,1,1.3195001240752684
3,0,0,1.0
17,0,0,1.5332156941453579
23,0,0,1.0
18,0,1,1.7946501952380804
3,0,0,1.0
6,1,0,1.0
9,0,1,1.857830927007514
17,1,1,1.3438498277645017
18,1,0,1.0
3,0,0,1.0
9,1,0,1.0
0,0,0,1.0
22,1,1,1.2717368441207002
17,0,0,1.5597606634964536
4,0,0,1.0
14,1,1,1.458082965204255
16,0,0,1.2635591361958838
2,1,0,1.0
11,0,1,1.3719622927915576
1,0,1,1.185351373484692
0,0,0,1.0
22,1,1,1.322998794605907
20,1,1,1.262579965271358
16,0,0,1.290068695302781
21,1,1,1.164484462572137
15,0,0,1.1590521260171949
4,1,0,1.0
14,1,0,1.1387086746479145
2,0,0,1.0
6,0,1,1.2607680584457472
10,0,0,1.553117132431964
9,0,0,1.4629094136305574
8,0,0,1.6571007655838188
13,1,0,1.2072596731594372
12,1,1,1.4009015218157357
1,0,1,1.299147663008238
2,0,1,1.1910543349101317
6,0,0,1.0
20,1,1,1.2085811493403458
17,0,1,1.8377896822778523
2,0,0,1.0
9,1,1,1.3193845199101815
21,1,0,1.0
6,1,1,1.225277699288322
8,1,1,1.2093241723667836
16,0,1,1.6277623381088713
10,1,1,1.2840707279323598
6,1,0,1.0
23,0,0,1.0
13,0,1,1.5799893785582184
18,0,0,1.69338410880313
3,1,1,1.2277312003087026
5,0,1,1.2365935093998106
9,1,1,1.178827132797879
6,1,1,1.3145500029530246
12,1,1,1.5608994329162624
13,0,1,1.349532726763953
3,1,0,1.0
7,0,0,1.0
4,0,1,1.203031245941063
0,0,0,1.0
3,1,1,1.2010820841703687
2,1,0,1.0
8,1,0,1.0
7,0,0,1.0
0,1,1,1.2727055768327147
5,1,0,1.0
8,1,1,1.339007493072721
6,1,1,1.1596543773915964
3,1,1,1.1502044599188896
12,0,0,1.2200363888628651
16,0,0,1.156812092415943
1,0,0,1.0
4,0,1,1.3261096684677913
11,1,1,1.3733975816869413
20,0,0,1.0
7,1,1,1.2039021242436594
5,0,0,1.0
7,0,0,1.0
17,0,0,1.4579411309072976
2,1,0,1.0
21,1,1,1.2663060948554221
11,0,0,1.133642720466842
2,1,0,1.0
21,0,0,1.0
5,0,0,1.0
1,0,0,1.0
22,1,0,1.0
11,0,0,1.1849262319580582
1,0,1,1.2421944104511298
5,0,1,1.1540984093755948
16,1,1,1.3574039937155942
2,0,1,1.2892069464458265
1,1,0,1.0
22,0,1,1.3384284964560809
19,1,1,1.185823856831391
7,0,1,1.1706517618872165
21,0,0,1.0
11,1,1,1.3476258979680202
3,1,1,1.2746294734671912
4,0,0,1.0
12,1,1,1.554639647808879
14,0,0,1.1416721578149716
22,0,1,1.2423540732792557
15,0,0,1.282069269261731
9,1,1,1.2153482124954742
22,0,1,1.2497460730183862
15,1,1,1.5886546680434788
11,0,0,1.2495480771283385
16,1,1,1.3834064245436712
15,1,0,1.1164684326193444
11,0,0,1.2213051734101068
7,1,0,1.0
19,0,0,1.4414920658169976
2,0,1,1.3171819164411909
15,0,1,1.5196317776284611
12,0,1,1.2833490032784396
22,0,0,1.0
18,1,1,1.3093417335085145
7,0,0,1.0
21,1,0,1.0
4,1,0,1.0
19,0,1,1.9322421206349474
7,1,1,1.2107614251472736
23,0,0,1.0
11,1,1,1.5013313816767129
0,1,1,1.24251266166276
20,1,0,1.0
19,0,0,1.6405536891074926
5,1,1,1.3079456523615924
21,0,0,1.0
17,1,0,1.0
7,1,1,1.1930441290532758
6,1,1,1.1631857778714965
0,1,0,1.0
20,0,1,1.256364702162161
15,0,0,1.112425154144019
11,1,0,1.2533114588733505
5,1,1,1.2938422895267578
19,0,0,1.7526850685861188
1,0,0,1.0
13,0,0,1.227912419606792
3,0,1,1.1634395141504748
0,1,1,1.2006304250979234
22,1,1,1.3115863689125438
17,0,0,1.466852966925435
12,0,0,1.2396960935629775
1,0,1,1.3060518661840956
8,0,1,1.746504213822678
20,0,1,1.2615605362418294
1,0,0,1.0
8,1,1,1.3222572665509527
0,1,0,1.0
10,1,1,1.194781240382696
2,0,0,1.0
19,0,0,1.776503278416961
22,0,1,1.2698237369640215
3,1,0,1.0
17,0,1,1.964773333339975
22,0,0,1.0
5,1,0,1.0
2,0,1,1.1753124273013518
21,1,0,1.0
10,1,1,1.3153283607426967
14,0,1,1.5120429167949565
21,1,1,1.2928142352284668
4,0,0,1.0
19,1,0,1.0
9,0,0,1.7470229149782155
11,1,1,1.3734156422424175
14,0,1,1.500327122222253
16,1,0,1.1604767212224854
9,1,0,1.0
5,1,1,1.3091413370189675
17,0,0,1.5343146334011344
12,0,1,1.4425493771627138
2,1,0,1.0
23,0,1,1.2684246472702037
9,1,0,1.0
13,0,0,1.2639035837420143
5,1,1,1.315060312468543
2,0,1,1.1632820840745466
15,1,1,1.3463961760292225
6,1,0,1.0
19,1,1,1.2141398570082647
13,1,1,1.5063838076867195
8,0,0,1.5978359112039255
14,1,1,1.3686494403998142
20,0,1,1.258718793693034
2,0,1,1.2435970732207884
1,1,0,1.0
1,0,0,1.0
2,0,0,1.0
17,0,1,1.7308191119384162
13,1,0,1.114610355362132
19,0,1,1.843283742767478
17,0,1,1.672005977616946
9,1,1,1.2169041948286594
1,1,0,1.0
21,0,0,1.0
0,1,1,1.151766368684547
3,0,1,1.1880766542121943
13,0,0,1.288189238654131
0,0,0,1.0
13,1,0,1.204229781101018
15,0,1,1.5544087909987747
21,1,0,1.0
13,1,0,1.2087872824580537
19,0,0,1.556737205173141
2,1,1,1.2120080837462828
2,1,0,1.0
8,1,1,1.200309110626589
5,1,1,1.2186841232261347
12,1,1,1.3803686062262446
20,0,0,1.0
1,1,0,1.0
7,0,0,1.0
20,0,1,1.1949750183611392
1,0,0,1.0
3,0,1,1.2043089537336877
14,0,0,1.1898519783861679
3,0,0,1.0
12,1,0,1.2305626733628485
11,1,0,1.2712292300572574
12,1,1,1.344172035505716
13,0,1,1.5046461082444822
19,1,1,1.151972145667428
17,1,1,1.2855737232115492
5,1,0,1.0
10,0,1,1.7730732615567688
1,1,1,1.2142043052548934
22,0,1,1.1949900087754068
18,1,0,1.0
18,0,1,1.997507543945047
4,0,1,1.2626188555744986
18,0,0,1.6374750477348083
1,1,0,1.0
9,1,1,1.2779234249204712
1,0,1,1.249111138075186
10,1,0,1.0
17,0,1,1.6240939497174567
23,0,0,1.0
14,1,1,1.4228032167265336
8,1,1,1.1613409302740094
22,1,1,1.2627606782223288
18,0,1,1.8240218566031328
8,0,1,1.7492606151495411
2,1,0,1.0
20,0,0,1.0
8,1,1,1.3346769335981448
13,0,1,1.5260420508979766
18,1,1,1.1548340704267006
6,1,0,1.0
15,0,0,1.1612689150404292
15,1,0,1.2332385920532862
0,1,0,1.0
3,0,0,1.0
3,1,0,1.0
6,0,0,1.0
7,1,0,1.0
16,0,1,1.4794525115071844
4,1,0,1.0
6,1,0,1.0
19,1,0,1.0
19,1,0,1.0
3,0,1,1.3360955183927337
5,0,0,1.0
6,0,1,1.2688242932998377
17,0,1,1.9498447581405458
4,0,1,1.1924360765133746
19,0,0,1.7644941661790772
2,0,0,1.0
6,1,0,1.0
21,1,1,1.3366271736812436
13,1,1,1.3508140320306785
6,1,1,1.171956590734081
4,0,1,1.2646055920463444
21,0,0,1.0
4,0,0,1.0
22,1,0,1.0
1,0,1,1.1547553404603772
20,1,1,1.229382384797339
21,0,0,1.0
5,0,0,1.0
14,0,1,1.4535436441948435
20,0,0,1.0
9,1,0,1.0
22,1,1,1.161115734589587
23,0,1,1.2477462537954576
6,1,1,1.265822853975121
4,0,0,1.0
0,0,1,1.2734582152105234
12,0,0,1.1810315344033882
20,0,0,1.0
17,1,1,1.2108735566859101
12,0,0,1.2364986067474297
20,0,1,1.319513809620499
20,1,1,1.2887235275565758
17,0,0,1.7728409461828887
4,1,0,1.0
12,0,1,1.546376451874309
3,0,1,1.1835806393204178
16,0,1,1.4309189950965355
2,0,1,1.2012586324589214
16,0,1,1.413866360915627
10,0,1,1.9190585324624014
20,1,0,1.0
19,0,0,1.5835227817076143
22,1,0,1.0
20,1,0,1.0
3,0,1,1.3467285062065624
1,1,0,1.0
19,0,0,1.5569779394170282
15,1,1,1.3861799607744445
17,0,0,1.7578996883903193
7,1,1,1.2493447652196357
2,1,1,1.270002895496127
8,0,1,1.7305158636019433
19,1,1,1.2049296385736976
5,0,1,1.2961273842525753
9,0,0,1.7330113395169529
20,0,0,1.0
9,0,0,1.6859242768525111
12,0,1,1.498543774077955
16,1,0,1.242423611266827
8,1,0,1.0
16,1,0,1.184537387101632
23,0,0,1.0
8,1,1,1.2802978307059227
8,1,0,1.0
0,1,1,1.201807842024103
1,1,1,1.163951402462402
15,1,0,1.1826946528243938
0,0,1,1.242355631156098
9,0,1,1.7981047669569237
17,1,1,1.1647100957952559
7,0,1,1.1945496648758378
20,0,1,1.2997129436907253
10,1,1,1.2374248547480025
22,1,1,1.2910567248078624
1,0,0,1.0
7,1,0,1.0
21,0,1,1.2634971755567193
7,0,1,1.3401425499994724
16,1,0,1.2195591665445666
14,0,0,1.1029737948691039
16,0,0,1.1705754701008668
22,0,0,1.0
23,1,1,1.1786121364409414
12,1,1,1.4557292263765567
18,1,0,1.0
4,1,0,1.0
11,0,0,1.1775413326262174
0,1,0,1.0
22,1,1,1.1952198387253383
4,1,0,1.0
7,1,0,1.0
12,0,0,1.2693443980793466
7,0,1,1.2117132995177835
22,0,1,1.348378696628529
10,1,1,1.1577233211224502
0,1,0,1.0
12,0,0,1.1256553544925132
18,1,0,1.0
23,1,1,1.1949277552858217
2,0,1,1.312221208040032
23,0,0,1.0
16,1,0,1.2757034418128033
4,1,1,1.1642902761218845
19,1,0,1.0
20,0,0,1.0
7,0,0,1.0
13,0,1,1.405403399773371
3,0,0,1.0
10,1,0,1.0
19,0,0,1.4533408027014454
14,0,0,1.1265997174149278
18,1,1,1.154473306898886
6,1,1,1.1599615755166843
18,1,1,1.2027350917190978
18,0,0,1.4260021957643225
10,1,1,1.223775818331855
4,1,0,1.0
4,0,1,1.3165550062454698
21,0,0,1.0
7,1,1,1.2152640514643185
9,0,1,1.8599156579979546
5,1,1,1.2818750374838985
14,1,0,1.163349436651487
15,0,0,1.2499505757394076
16,1,0,1.1272504028112764
7,0,1,1.3295766755528964
7,0,0,1.0
8,0,0,1.4970308811591746
1,1,0,1.0
14,0,0,1.1706275586562354
17,0,0,1.7800722843272168
2,1,0,1.0
16,1,1,1.4388507757387763
3,1,1,1.3399204294067264
3,1,0,1.0
13,0,1,1.3347896259130423
8,0,1,2.0023085392555506
8,0,0,1.7405031394798431
22,1,0,1.0
17,1,1,1.1831081589646175
9,0,0,1.6925415887109512
20,1,1,1.2548898788944505
3,1,1,1.346181311658026
11,0,1,1.3655691015966507
7,0,0,1.0
1,1,1,1.2707755979248176
21,1,0,1.0
12,1,0,1.1290632912673253
20,0,0,1.0
15,0,0,1.2597081830564174
1,0,0,1.0
10,0,1,1.9890459823549027
9,0,0,1.7132885828209194
14,1,0,1.129022147096321
16,1,0,1.198415637307129
7,1,0,1.0
17,0,0,1.557577705876234
22,0,1,1.2722634774106163
8,0,0,1.417790875521264
7,1,0,1.0
13,0,1,1.4162504255446622
17,0,0,1.662588607012066
21,1,1,1.153691445107989
19,0,1,1.917695151547448
19,1,1,1.2530994951953982
20,0,1,1.202298580745524
11,0,0,1.2445294404122138
18,1,0,1.0
13,1,1,1.4591920587556078
16,1,1,1.4574688595542473
23,1,0,1.0
20,1,1,1.156121099267381
2,1,1,1.2066622670747698
22,0,1,1.2497267012880557
6,0,0,1.0
16,1,1,1.296218728658201
11,0,0,1.2869073963282407
8,1,0,1.0
14,0,0,1.2953668530360378
17,1,1,1.2979499894780973
20,0,1,1.2004400101233825
12,0,0,1.1521034890871937
20,0,0,1.0
7,0,0,1.0
13,0,1,1.402677994878755
7,1,1,1.3396618760860732
13,1,0,1.1449625799020369
6,1,0,1.0
22,0,1,1.3499271250850886
11,1,0,1.199146759060492
10,0,1,1.859008814498286
21,0,1,1.3277492809503284
21,0,0,1.0
10,1,0,1.0
21,0,1,1.204000408956116
12,1,1,1.544858405068331
17,1,1,1.1828295481118003
1,0,1,1.2385018962658458
20,0,1,1.2487671881303846
14,1,0,1.162423893067841
19,1,1,1.2463511659457962
17,1,1,1.2135091315310675
14,1,1,1.4560157847515898
18,1,0,1.0
22,1,0,1.0
23,0,1,1.2765186536609994
11,1,1,1.47594972211859
12,1,0,1.2725577091342781
21,1,0,1.0
10,1,0,1.0
4,0,0,1.0
0,0,1,1.2518166613379904
23,1,0,1.0
2,1,1,1.2366501485391501
21,1,1,1.2253711965968217
18,0,0,1.6829071674665756
22,0,0,1.0
6,0,0,1.0
11,0,0,1.2343332114418941
14,0,1,1.4235277276476679
4,0,1,1.200486238820408
14,1,1,1.3935534028121805
7,0,0,1.0
9,0,1,1.8900792934591681
15,1,0,1.2051372111839012
7,0,1,1.339433838341152
0,1,0,1.0
11,0,1,1.5006168232483938
4,1,1,1.1627822641898282
2,1,0,1.0
0,1,1,1.183198892135025
3,1,1,1.2101904552823175
7,1,0,1.0
2,0,0,1.0
9,0,0,1.6157517272112574
1,1,0,1.0
10,1,0,1.0
9,1,1,1.3053181791966644
20,0,0,1.0
13,1,1,1.3855246616534722
6,1,1,1.2012301770347498
1,1,0,1.0
8,1,1,1.2009218658590612
15,0,1,1.5668642051027373
12,1,0,1.1311802487079894
8,1,1,1.294449715616852
19,0,0,1.6888084573440116
3,1,0,1.0
21,1,0,1.0
9,0,1,1.8435321674396148
21,0,1,1.2315982966939174
11,0,1,1.43467536691731
16,1,1,1.4824752159891474
13,1,0,1.1686030953001194
13,0,1,1.3081394126655084
1,0,0,1.0
20,0,1,1.3438481215073799
19,1,1,1.1899297283912045
10,1,1,1.161974925344277
15,0,1,1.5521237027080645
18,1,1,1.3093313469982286
22,0,0,1.0
5,1,1,1.1587531694396638
23,1,1,1.2633891714959309
18,1,1,1.229641992823599
4,1,1,1.3043928868699766
3,0,0,1.0
14,1,1,1.3380232428401346
3,1,0,1.0
19,0,1,1.9741688207221526
9,1,0,1.0
23,0,0,1.0
21,0,0,1.0
2,1,0,1.0
4,1,0,1.0
5,0,1,1.2600077481997207
20,0,0,1.0
21,0,1,1.169432936393193
7,1,0,1.0
6,0,0,1.0
20,0,1,1.1764661112240182
9,0,0,1.6707998421463144
5,1,0,1.0
13,0,0,1.235009324457984
3,1,0,1.0
12,1,1,1.5882112764635647
19,0,0,1.597297398373379
16,1,0,1.2714655647067106
22,0,1,1.1708945971631872
6,1,1,1.239859164179251
3,1,0,1.0
13,0,0,1.157421822185514
2,0,1,1.170927561385525
23,0,0,1.0
4,1,1,1.3027004169440732
15,1,0,1.2021584060997768
22,0,1,1.2613537439794982
19,0,1,1.8065695214846786
3,1,1,1.1732034774246007
23,1,0,1.0
23,1,0,1.0
1,0,0,1.0
17,1,0,1.0
18,0,1,1.9056566016358332
18,1,1,1.3133535146259168
16,1,1,1.3302684587123825
13,0,0,1.2291519143061376
18,0,0,1.7384013693589588
21,0,0,1.0
23,1,1,1.244439567723635
12,1,0,1.24539077374662
11,1,0,1.299865984298617
5,0,1,1.3480531279457857
20,1,1,1.29886736856434
3,0,0,1.0
18,0,1,1.8953583733110806
15,0,0,1.2667079263087548
12,1,1,1.5234192073827886
3,1,1,1.1662855377413872
22,0,1,1.2371680737745452
16,1,0,1.2111680975366996
22,0,0,1.0
0,0,0,1.0
17,1,1,1.231031241417233
19,0,1,1.7528293739584793
16,0,1,1.5301513021290667
14,1,1,1.4432113586353126
10,0,0,1.5027591224178254
21,0,0,1.0
12,0,0,1.135040472584808
0,0,1,1.2881336030877444
16,0,1,1.5148653387621007
5,0,0,1.0
3,0,1,1.2562783586276876
19,1,0,1.0
15,1,1,1.409473117116253
14,0,1,1.4675627655390793
14,0,0,1.2600721307313192
5,1,0,1.0
14,1,1,1.4912334865013177
13,1,0,1.2584338272455928
10,1,0,1.0
6,1,1,1.2489514479171608
8,0,1,1.7020644102951474
15,1,1,1.5654022667656642
4,1,0,1.0
19,1,1,1.1807237107008701
9,0,1,1.7087284247022296
17,0,1,1.9315442849621767
2,0,1,1.2007825849340057
12,0,1,1.4811162146674333
10,0,0,1.4240881457780945
16,0,1,1.3949005914988084
21,1,1,1.2430247198295559
12,0,0,1.2941954383178293
5,0,1,1.285706282146013
16,1,1,1.3482184883587385
12,0,0,1.182889587007096
18,1,1,1.1713427719987537
20,1,0,1.0
18,0,1,2.0802857941652206
9,1,0,1.0
2,1,0,1.0
13,1,1,1.3472133334525997
18,1,0,1.0
4,0,0,1.0
4,1,1,1.1564036106638902
19,0,1,1.7856113824142872
16,1,0,1.1841686776773337
20,1,1,1.3438510927439362
9,1,0,1.0
4,0,0,1.0
3,0,1,1.1612160338527342
5,0,1,1.2682860317798021
3,1,0,1.0
6,1,1,1.3216618881014095
6,1,1,1.2461481824819445
17,1,0,1.0
2,0,0,1.0
0,1,0,1.0
23,0,0,1.0
3,1,0,1.0
5,0,0,1.0
8,0,1,1.599745388189414
21,1,0,1.0
13,1,1,1.5079526940450858
11,0,1,1.622188757389266
19,1,0,1.0
23,1,1,1.3151516915233936
3,0,0,1.0
20,0,1,1.2203295468227808
23,0,0,1.0
11,0,0,1.2811752844192401
9,1,0,1.0
21,0,0,1.0
6,0,1,1.3463369011874098
2,0,1,1.2200142624549906
22,1,1,1.2021111931972897
13,0,1,1.3968136970762302
23,1,1,1.156524844281276
9,0,0,1.778332468446348
15,0,0,1.2851481264882838
15,1,0,1.1325307707524241
21,0,0,1.0
9,0,0,1.5630960987718878
12,1,1,1.5484073224187078
5,0,0,1.0
11,0,0,1.1789575018341427
8,0,1,2.0270778765151656
12,0,1,1.5110015884896115
3,1,0,1.0
23,0,0,1.0
10,1,1,1.1847121360145638
19,0,0,1.7651355432775901
17,1,0,1.0
10,0,0,1.4370221783444113
20,1,1,1.2943376782456326
3,0,0,1.0
17,1,0,1.0
0,1,1,1.1780994629721604
6,0,1,1.2278773709335384
5,1,1,1.2323111493090055
14,0,0,1.1317515830224167
17,0,1,1.9196062072045021
23,0,0,1.0
10,0,1,2.084289281981749
19,0,0,1.5267854614792007
23,1,1,1.2908568539758551
14,0,0,1.150561782259663
15,0,0,1.2517547124507877
6,0,1,1.2622239483575486
20,0,1,1.2100450908495317
9,0,0,1.5600939014550619
11,0,1,1.5691972363764373
23,1,0,1.0
13,1,1,1.3904180972472864
4,0,1,1.2007458398914235
20,1,0,1.0
17,0,1,1.88459636112408
4,0,1,1.287791158034234
2,0,0,1.0
22,0,0,1.0
4,0,1,1.184989202738206
23,1,0,1.0
16,1,1,1.5364156011191843
18,1,1,1.301016132424336
18,1,0,1.0
20,0,0,1.0
11,1,0,1.2505885775367274
8,0,0,1.607138124874762
0,1,0,1.0
17,1,0,1.0
20,1,1,1.3281491183699443
3,1,1,1.2676210396483996
9,0,0,1.7670071874198283
6,1,1,1.2593044915664835
21,1,1,1.2511931126040006
22,0,1,1.194470603842063
0,0,1,1.2589573308060409
16,1,0,1.1281169662497794
23,0,1,1.323938040251909
1,0,1,1.2851783777416586
10,0,0,1.7974541793971768
8,1,0,1.0
6,0,0,1.0
21,1,0,1.0
16,1,1,1.316554035527162
16,1,0,1.275431720853228
1,1,1,1.2290508199537835
5,0,1,1.2432605979963796
13,1,0,1.2721303774775232
5,0,0,1.0
1,1,0,1.0
0,0,0,1.0
9,1,0,1.0
20,0,0,1.0
4,1,1,1.2543646449899906
1,1,1,1.1886951698828736
21,0,1,1.328406023081956
15,1,1,1.4352915848132952
1,1,0,1.0
9,1,0,1.0
1,0,1,1.1601040453344669
15,1,1,1.3975057488550924
15,1,1,1.3980368614596033
18,0,0,1.7369830910843151
6,0,0,1.0
21,0,0,1.0
11,0,1,1.3618795727197726
23,0,1,1.291363889002029
14,1,0,1.1978580315007525
7,1,0,1.0
5,1,1,1.1881897717750887
9,0,1,1.6398686015005977
2,1,0,1.0
18,0,1,1.6030856319408615
16,0,0,1.1534659096725353
6,1,0,1.0
20,0,1,1.2760916594484848
19,0,1,1.7757617050761159
3,1,1,1.3436862551784938
13,0,0,1.2774337376589182
19,0,1,1.6781579100504915
21,1,1,1.338480572951398
14,0,0,1.19222835557614
23,0,0,1.0
7,1,1,1.2122333929542872
20,1,0,1.0
14,1,0,1.1980716070330375
21,1,0,1.0
19,0,1,1.8927747174791758
13,0,1,1.5533885242886343
8,1,0,1.0
7,0,0,1.0
16,0,0,1.207869640968176
1,1,1,1.3231684577499163
23,1,0,1.0
2,0,0,1.0
7,1,1,1.1764286756339721
11,1,0,1.2190958013331346
0,1,1,1.2398686105003642
9,0,1,1.7694290593882378
19,1,1,1.2244559313619816
2,0,0,1.0
5,0,0,1.0
6,0,1,1.1716301512047331
19,1,0,1.0
22,1,1,1.200319793952965
17,1,0,1.0
10,1,1,1.2043930215556164
18,1,1,1.2941335734920278
4,0,0,1.0
18,0,0,1.4194201708835452
10,0,0,1.6604769232603442
23,1,0,1.0
11,0,1,1.3106542831418968
9,0,1,1.7152170383198944
7,1,0,1.0
23,1,0,1.0
8,0,1,1.8422882310255326
3,0,0,1.0
4,1,0,1.0
20,1,0,1.0
7,1,0,1.0
22,1,1,1.3431987484816652
8,0,1,2.0241628935803884
14,0,0,1.259017492132052
14,1,1,1.3622160251171356
15,0,0,1.2486598344613957
13,0,0,1.1433886450814672
7,1,0,1.0
17,0,1,1.6056524892476687
9,0,1,1.8280135190207951
19,0,1,1.7903488022519833
5,1,1,1.2440469919218562
11,1,1,1.4249357119357495
1,0,0,1.0
6,1,0,1.0
15,1,1,1.5415155538908787
2,1,1,1.2983321618952637
12,0,1,1.4910120403354212
2,0,0,1.0
17,1,1,1.19228003691218
10,0,0,1.6146515617207218
7,0,0,1.0
5,0,1,1.34159641072182
0,0,0,1.0
0,0,0,1.0
22,1,1,1.2677051362786727
7,0,0,1.0
4,0,1,1.1522094290425555
15,0,0,1.111942180975278
10,1,1,1.3485726867207104
4,1,1,1.164389271847888
3,1,0,1.0
5,0,1,1.1592090320089796
13,1,0,1.170604853871731
21,1,0,1.0
18,1,1,1.3438634406538674
8,1,0,1.0
11,0,1,1.3957118569216274
10,1,0,1.0
13,1,0,1.2268154122417132
22,0,1,1.1548223678652796
15,0,0,1.2795527155038375
0,1,0,1.0
12,0,0,1.2038886035108864
22,1,0,1.0
20,0,0,1.0
20,0,0,1.0
12,1,0,1.1933621812008115
1,0,0,1.0
3,1,1,1.322145332441326
